ARB ID,Facility Name,"Report
Year","Total CO2e 
(combustion, process, vented, and supplier)",AEL, Emitter CO2e from Non-Biogenic Sources and CH4 and N2O from Biogenic Fuels , Emitter CO2 from Biogenic Fuels , Fuel Supplier CO2e from Non-Biogenic Fuels and CH4 and N2O from Biogenic Fuels , Fuel Supplier CO2 from Biogenic Fuels , Electricity Importer CO2e  ," Emitter Covered
Emissions "," Fuel Supplier Covered
Emissions ", Electricity Importer Covered Emissions , Total Covered Emissions , Total Non-Covered Emissions  ,Emissions Data,Product Data,Verification Body,City,State,Zip Code,"North American Industry Classification System (NAICS) 
Code and Description",U.S.EPA/ARB Subparts,Industry Sector
104332,Calpine - CPN Pipeline,2012,"776,351",No,0,0,"776,351",0,0,0,0,0,0,"776,351",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Rio Vista,CA,94571,486210 - Pipeline Transportation of Natural Gas,NN,"Supplier of Natural Gas, NGL, or LPG"
101525,"Calpine - Creed Energy Center, LLC",2012,"6,628",No,"6,628",0,0,0,0,0,0,0,0,"6,628",N/A,N/A,,Suisun City ,CA,94585,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101526,"Calpine - Delta Energy Center, LLC",2012,"2,203,477",No,"2,203,477",0,0,0,0,"2,203,477",0,0,"2,203,477",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Pittsburg,CA,94565,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101527,"Calpine - Geysers Power Company, LLC - Geothermal",2012,"224,571",No,"224,571",0,0,0,0,0,0,0,0,"224,571",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Middletown,CA,95461,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100178,"Calpine - Gilroy Cogen, L.P., Gilroy Cogen_Peaker",2012,"171,103",No,"171,103",0,0,0,0,"171,103",0,0,"171,103",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Gilroy,CA,95020,221112 - Fossil Fuel Electric Power Generation,"C,D",Cogeneration
100380,"Calpine - Gilroy Energy Center, LLC for Lambie Energy Center",2012,"6,248",No,"6,248",0,0,0,0,0,0,0,0,"6,248",N/A,N/A,,Suisun City,CA,94585,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100337,"Calpine - Gilroy Energy Center, LLC, Feather River",2012,"23,007",No,"23,007",0,0,0,0,0,0,0,0,"23,007",N/A,N/A,,Yuba City,CA,95991,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101528,"Calpine - Gilroy Energy Center, LLC, Riverview Peaker",2012,"12,057",No,"12,057",0,0,0,0,0,0,0,0,"12,057",N/A,N/A,,Antioch,CA,94509,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101276,"Calpine - Gilroy Energy Center, LLC, Wolfskill Peaker",2012,"10,714",No,"10,714",0,0,0,0,0,0,0,0,"10,714",N/A,N/A,,Fairfield,CA,94534,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100383,"Calpine - Goose Haven Energy Center, Peaker",2012,"6,548",No,"6,548",0,0,0,0,0,0,0,0,"6,548",N/A,N/A,,Suisun City,CA,94585,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100182,"Calpine - Greenleaf Inc, II_Yuba City ",2012,"174,211",No,"174,211",0,0,0,0,"174,211",0,0,"174,211",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Yuba City,CA,95993,221112 - Fossil Fuel Electric Power Generation,"C,D",Cogeneration
101300,"Calpine - King City Cogen, LLC, King City Cogen_Peaker",2012,"234,134",No,"234,134",0,0,0,0,"234,134",0,0,"234,134",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",King City,CA,93930,221112 - Fossil Fuel Electric Power Generation,"C,D",Cogeneration
101143,"Calpine - Los Esteros Critical Energy Facility, LLC",2012,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",San Jose,CA,95143,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100338,"Calpine - Los Medanos Energy Center, LLC",2012,"1,460,798",No,"1,424,417","36,381",0,0,0,"1,424,417",0,0,"1,424,417","36,381",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Pittsburg,CA,94565,221112 - Fossil Fuel Electric Power Generation,"C,D",Cogeneration
100343,"Calpine - Metcalf Energy Center, LLC",2012,"1,075,882",No,"1,075,882",0,0,0,0,"1,075,882",0,0,"1,075,882",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",San Jose,CA,95013,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101426,Calpine - O.L.S. Energy – Agnews Inc. 95134,2012,"68,665",No,"68,665",0,0,0,0,"68,665",0,0,"68,665",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",San Jose,CA,95134,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101746,Calpine - Otay Mesa Energy Center,2012,"1,471,321",No,"1,471,321",0,0,0,0,"1,471,321",0,0,"1,471,321",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",San Diego,CA,92154,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100345,Calpine - Pastoria Energy Facility L.L.C.,2012,"1,663,710",No,"1,648,529","15,181",0,0,0,"1,648,529",0,0,"1,648,529","15,181",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Lebec,CA,93243,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
3010,Calpine Corporation,2012,"942,180",No,0,0,0,0,"942,180",0,0,"936,942","936,942","5,238",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Houston,TX,90120,221122 - Electric Power Distribution,EPE,Electricity Importer
101258,"CalPortland Company, Colton Plant",2012,137,No,137,0,0,0,0,137,0,0,137,0,Positive,Positive,SCS Engineers,Colton,CA,92324,327310 - Cement Manufacturing,"C,H",Cement Plant
101029,"CalPortland Company, Mojave Plant",2012,"1,108,248",No,"1,108,248",0,0,0,0,"1,108,248",0,0,"1,108,248",0,Positive,Positive,SCS Engineers,Mojave,CA,93501,327310 - Cement Manufacturing,"C,H",Cement Plant
100936,Campbell Soup Supply Company - Dixon,2012,"37,684",No,"37,684",0,0,0,0,"37,684",0,0,"37,684",0,Positive,N/A,Analytical Environmental Services,Dixon,CA,95620,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104199,Campbell Soup Supply Company - Stockton,2012,"23,017",No,"23,017",0,0,0,0,0,0,0,0,"23,017",N/A,N/A,,Stockton,CA,95206,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104008,Canyon Power Project (CPP),2012,"56,002",No,"55,948",54,0,0,0,"55,948",0,0,"55,948",54,Positive,N/A,"Lincus, Inc.",Anaheim,CA,92805,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100128,Cardinal Cogen,2012,"212,931",No,"212,931",0,0,0,0,"212,931",0,0,"212,931",0,Positive,N/A,Locus Technologies,Stanford,CA,94305,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
2214,"Cargill Power Markets, LLC",2012,"10,249",No,0,0,0,0,"10,249",0,0,"10,249","10,249",0,Positive,N/A,WZI Inc.,Hopkins,MN,55343,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
104375,Cargill Salt Operations,2012,"22,947",No,"22,947",0,0,0,0,0,0,0,0,"22,947",N/A,N/A,,Newark,CA,94560,325199 - All Other Basic Organic Chemical Manufacturing,C,Other Combustion Source
101734,Carlton Forge Works,2012,"33,544",No,"33,544",0,0,0,0,"33,544",0,0,"33,544",0,Positive,N/A,"Trinity Consultants, Inc.",Paramount,CA,90723,332112 - Nonferrous Forging,C,Other Combustion Source
100129,Carson Cogeneration Co,2012,"182,010",No,"182,010",0,0,0,0,"182,010",0,0,"182,010",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Carson,CA,90746,221112 - Fossil Fuel Electric Power Generation,D,Cogeneration
104660,Cedars-Sinai Medical Center,2012,"15,377",No,"15,377",0,0,0,0,0,0,0,0,"15,377",N/A,N/A,,Los Angeles,CA,90048,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101476,Cemex Construction Materials Pacific LLC - Victorville Plant,2012,"1,625,708",No,"1,557,437","68,271",0,0,0,"1,557,437",0,0,"1,557,437","68,271",Positive,Positive,Locus Technologies,Apple Valley,CA,92307,327310 - Cement Manufacturing,H,Cement Plant
101015,Central Contra Costa Sanitary District,2012,"67,636",No,"21,038","46,598",0,0,0,0,0,0,0,"67,636",Positive,N/A,Locus Technologies,Martinez,CA,94553,221320 - Sewage Treatment Facilities,C,Other Combustion Source
100917,CertainTeed Corporation,2012,"39,848",No,"39,848",0,0,0,0,"39,848",0,0,"39,848",0,Positive,Positive,"Davenport Engineering, Inc.",Chowchilla,CA,93610,327993 - Mineral Wool Manufacturing,"C,N",Other Combustion Source
101520,Chalk Cliff Limited,2012,"102,537",No,"102,537",0,0,0,0,"102,537",0,0,"102,537",0,Positive,N/A,Locus Technologies,Maricopa,CA,93252,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104707,"Chemtrade West US, LLC",2012,"10,149",No,"10,149",0,0,0,0,0,0,0,0,"10,149",N/A,N/A,,Richmond,CA,94801,325180 - Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
104013,Chevron 17Z Gas Plant,2012,"286,141",No,"25,078",0,"261,064",0,0,"25,078","102,506",0,"127,583","158,558",Positive,Positive,"Ernst & Young, LLP",San Ramon,CA,94583,211112 - Natural Gas Liquid Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104011,Chevron AAPG 740 Coastal Basin,2012,"425,703",No,"425,703",0,0,0,0,"425,487",0,0,"425,487",216,Positive,Positive,"Ernst & Young, LLP",San Ramon,CA,94583,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104012,Chevron AAPG 745 San Joaquin Basin,2012,"2,189,276",No,"2,189,276",0,0,0,0,"2,184,434",0,0,"2,184,434","4,842",Positive,Positive,"Ernst & Young, LLP",San Ramon,CA,94583,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
100138,"Chevron Products Company - El Segundo Refinery, 90245",2012,"3,823,126",No,"3,464,091",0,"359,035",0,0,"3,463,093","359,035",0,"3,822,128",998,Positive,Positive,"Ernst & Young, LLP",El Segundo,CA,90245,324110 - Petroleum Refineries,"C,MM,P,PP,Y",Refinery and Hydrogen Plant / Transportation Fuel Supplier / CO2 Supplier
104223,Chevron Products Company - Headquarters,2012,"32,897,641",No,0,0,"31,210,125","1,687,516",0,0,"31,210,125",0,"31,210,125","1,687,516",Positive,N/A,"Ernst & Young, LLP",San Ramon,CA,94583,324110 - Petroleum Refineries,MM,Transportation Fuel Supplier
101384,"Chevron Products Company - Richmond Refinery, 94802",2012,"4,126,095",No,"3,945,970",0,"180,124",0,0,"3,945,135","180,124",0,"4,125,259",835,Positive,Positive,"Ernst & Young, LLP",Richmond,CA,94802,324110 - Petroleum Refineries,"C,MM,P,PP,Y",Refinery and Hydrogen Plant / Transportation Fuel Supplier / CO2 Supplier
104195,Chevron SJVBU Natural Gas Sales,2012,"768,600",No,0,0,"768,600",0,0,0,0,0,0,"768,600",Positive,N/A,"Ernst & Young, LLP",Bakersfield,CA,93311,211111 - Crude Petroleum and Natural Gas Extraction,NN,"Supplier of Natural Gas, NGL, or LPG"
104393,Children's Hospital Los Angeles,2012,"17,181",No,"17,181",0,0,0,0,0,0,0,0,"17,181",N/A,N/A,,Los Angeles,CA,90027,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101252,Chula Vista Energy Center,2012,"2,829",No,"2,829",0,0,0,0,0,0,0,0,"2,829",N/A,N/A,,Chula Vista ,CA,91911,221119 - Other Electric Power Generation,D,In-State Electricity Generation
2428,Citigroup Energy Inc.,2012,"34,085",No,0,0,0,0,"34,085",0,0,"32,978","32,978","1,107",Positive,N/A,"Carbon Verification Service, LLC",Houston,TX,77056,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
101221,"City of Anaheim, Combustion Turbine Generator",2012,"34,663",No,"34,630",33,0,0,0,"34,630",0,0,"34,630",33,Positive,N/A,"Lincus, Inc.",Anaheim,CA,92806,221112 - Fossil Fuel Electric Power Generation,D,Cogeneration
3023,"City of Anaheim, Public Utilities Department, Anaheim City Hall West",2012,"1,503,368",No,0,0,0,0,"1,503,368",0,0,"1,503,368","1,503,368",0,Positive,N/A,"Lincus, Inc.",Anaheim,CA,92805,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
3025,City of Banning Electric Department,2012,"111,390",No,0,0,0,0,"111,390",0,0,"111,390","111,390",0,Positive,N/A,"GHG Climate Team, LLC",Banning,CA,92220,221122 - Electric Power Distribution,EPE,Electricity Importer
3029,City of Cerritos,2012,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Cerritos,CA,90703,221122 - Electric Power Distribution,EPE,Electricity Importer
3031,City of Colton - EPE,2012,"189,886",No,0,0,0,0,"189,886",0,0,"189,886","189,886",0,Positive,N/A,"Lincus, Inc.",Colton,CA,92324,221122 - Electric Power Distribution,EPE,Electricity Importer
101667,City of Colton - Generation,2012,"24,002",No,"24,002",0,0,0,0,0,0,0,0,"24,002",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Colton,CA,92324,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
3032,City of Corona Dept. of Water & Power,2012,0,Yes,0,0,0,0,0,0,0,0,0,0,Not Verified,N/A,,Corona,CA,92880,221122 - Electric Power Distribution,EPE,Electricity Importer
104642,City of Hope National Medical Center,2012,"14,505",No,"14,505",0,0,0,0,0,0,0,0,"14,505",N/A,N/A,,Duarte,CA,91010-3000,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
3030,City of Industry,2012,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,City of Industry,CA,91744-3900,221122 - Electric Power Distribution,EPE,Electricity Importer
3041,City of Lompoc,2012,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Lompoc,CA,93438,221122 - Electric Power Distribution,EPE,Electricity Importer
3047,City of Needles,2012,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Needles,CA,92363,221122 - Electric Power Distribution,EPE,Electricity Importer
3048,City of Palo Alto,2012,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Palo Alto,CA,94301,221122 - Electric Power Distribution,EPE,Electricity Importer
5011,City of Palo Alto Gas Utility,2012,"159,227",No,0,0,"159,227",0,0,0,"159,227",0,"159,227",0,Positive,N/A,ENVIRON International Corporation,Palo Alto,CA,94301,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
104399,City of Palo Alto Water Quality Control Treatment Plant,2012,"13,922",No,"2,281","11,641",0,0,0,0,0,0,0,"13,922",N/A,N/A,,Palo Alto,CA,94303,221320 - Sewage Treatment Facilities,C,Other Combustion Source
3056,City of Riverside Public Utilities,2012,"664,081",No,0,0,0,0,"664,081",0,0,"659,844","659,844","4,237",Positive,N/A,"Trinity Consultants, Inc.",Riverside,CA,92501,221122 - Electric Power Distribution,EPE,Electricity Importer
101564,"City of San Diego, Public Utilities Dept, Point Loma Treatment Plant",2012,"22,178",No,235,"21,943",0,0,0,0,0,0,0,"22,178",N/A,N/A,,San Diego,CA,92106,221320 - Sewage Treatment Facilities,C,Other Combustion Source
104330,"City of San Diego, Public Utilities Dept, Pump Station 2",2012,"10,490",No,"10,490",0,0,0,0,0,0,0,0,"10,490",N/A,N/A,,San Diego,CA,92101,924110 - Administration of Air and Water Resource and Solid Waste Management Programs,C,Other Combustion Source
3059,City of Shasta Lake - Electric,2012,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Shasta Lake,CA,90120,921120 - Legislative Bodies,EPE,Electricity Importer
5036,City of Susanville Gas Utility,2012,"10,420",No,0,0,"10,420",0,0,0,0,0,0,"10,420",N/A,N/A,,Susanville,CA,96130,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
3065,"City of Ukiah, Electric Utilities Division",2012,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Ukiah,CA,95482,221122 - Electric Power Distribution,EPE,Electricity Importer
5008,"City of Vernon, Gas Municipal Utility Department",2012,"475,490",No,0,0,"475,490",0,0,0,"123,011",0,"123,011","352,479",Positive,N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",Vernon,CA,90058,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
3066,"City of Vernon, Light & Power",2012,"20,564",No,0,0,0,0,"20,564",0,0,"20,564","20,564",0,Positive,N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",Vernon,CA,90058,921190 - Other General Government Support,EPE,Electricity Importer
100328,"Civic Center Cogen, LA County",2012,"99,059",No,"99,059",0,0,0,0,"99,059",0,0,"99,059",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Los Angeles,CA,90012,221330 - Steam and Air-Conditioning Supply,C,Other Combustion Source
101691,"Clougherty Packing, LLC",2012,"20,850",No,"20,850",0,0,0,0,0,0,0,0,"20,850",N/A,N/A,,Vernon,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
101516,Coalinga Cogeneration Company,2012,"186,351",No,"186,351",0,0,0,0,"186,351",0,0,"186,351",0,Positive,N/A,"Ernst & Young, LLP",Coalinga,CA,93210,221112 - Fossil Fuel Electric Power Generation,"C,D",Cogeneration
101250,Collins Pine Co.,2012,"96,505",No,"1,225","95,280",0,0,0,0,0,0,0,"96,505",Positive,N/A,SCS Engineers,Chester,CA,96020,321113 - Sawmills,C,Other Combustion Source
104570,Comision Federal de Electricidad (CFE),2012,"143,794",Yes,0,0,0,0,"143,794",0,0,"143,794","143,794",0,Not Verified,N/A,,,,,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
3011,"Commerce Energy, Inc.",2012,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,La Palma,CA,90808,221122 - Electric Power Distribution,EPE,Electricity Importer
101503,ConAgra - Oakdale,2012,"64,613",No,"64,613",0,0,0,0,"64,613",0,0,"64,613",0,Positive,N/A,"GHG Climate Team, LLC",Oakdale,CA,95351,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101729,ConAgra Foods - Helm Facility,2012,"33,742",No,"33,742",0,0,0,0,"33,742",0,0,"33,742",0,Positive,N/A,"GHG Climate Team, LLC",Helm,CA,93627,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
2078,"Constellation Energy Commodities Group, Inc.",2012,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,"GHG Climate Team, LLC",Baltimore,MD,21202,221122 - Electric Power Distribution,EPE,Electricity Importer
3012,"Constellation NewEnergy, Inc.",2012,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,"GHG Climate Team, LLC",Baltimore,MD,21202,221122 - Electric Power Distribution,EPE,Electricity Importer
100333,Coolwater Generating Station,2012,"287,849",No,"287,849",0,0,0,0,"287,849",0,0,"287,849",0,Positive,N/A,Ashworth Leininger Group,Daggett,CA,92327,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100150,"Corona Energy Partners, Ltd.",2012,"70,130",No,"70,130",0,0,0,0,"70,130",0,0,"70,130",0,Positive,N/A,Locus Technologies,Corona,CA,91720,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100690,Coso Energy Developers (BLM E&W) - Geothermal,2012,"178,107",No,"178,107",0,0,0,0,0,0,0,0,"178,107",Positive,N/A,Locus Technologies,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101670,Coso Finance Partners (Navy I) - Geothermal,2012,"74,518",No,"74,518",0,0,0,0,0,0,0,0,"74,518",Positive,N/A,Locus Technologies,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101669,Coso Power Developers (Navy II) - Geothermal,2012,"162,307",No,"162,307",0,0,0,0,0,0,0,0,"162,307",Positive,N/A,Locus Technologies,Little Lake,CA,93555,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100933,"Covanta - Delano, Inc.",2012,"605,560",No,"2,000","603,560",0,0,0,0,0,0,0,"605,560",Positive,N/A,Ashworth Leininger Group,McFarland,CA,93250,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100035,Covanta - Mendota,2012,"232,894",No,"3,214","229,680",0,0,0,0,0,0,0,"232,894",Positive,N/A,Ashworth Leininger Group,Mendota,CA,93640,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100038,Covanta - Mt. Lassen Power,2012,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Westwood,CA,96137,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100041,Covanta - Pacific Oroville Power Inc,2012,"206,470",No,"1,723","204,747",0,0,0,0,0,0,0,"206,470",Positive,N/A,Ashworth Leininger Group,Oroville,CA,95965,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101264,"Covanta - Stanislaus, Inc",2012,"230,061",No,"83,579","146,482",0,0,0,"83,579",0,0,"83,579","146,482",Positive,N/A,Ashworth Leininger Group,Crow's Landing,CA,95313,562213 - Solid Waste Combustors and Incinerators,C,In-State Electricity Generation
3102,CP Energy Marketing (US) Inc. (Capital Power),2012,"2,336",No,0,0,0,0,"2,336",0,0,"2,336","2,336",0,Positive,N/A,"Ernst & Young, LLP",San Diego,CA,92121,221122 - Electric Power Distribution,EPE,Electricity Importer
101519,CP Kelco San Diego,2012,"88,415",No,"88,415",0,0,0,0,"88,415",0,0,"88,415",0,Positive,N/A,"NSF International Strategic Registrations, Ltd.",San Diego,CA,92113,311999 - All Other Miscellaneous Food Manufacturing,C,Other Combustion Source
104219,CPV Sentinel Energy Center,2012,66,No,66,0,0,0,0,0,0,0,0,66,N/A,N/A,,North Palm Springs,CA,92258,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104340,"Criterion Catalyst and Technologies, L. P.",2012,"13,569",No,"13,569",0,0,0,0,0,0,0,0,"13,569",N/A,N/A,,Pittsburg,CA,94565,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
101263,"Crockett Cogeneration Project, LP",2012,"778,919",No,"778,919",0,0,0,0,"778,919",0,0,"778,919",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Crockett,CA,94525,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104349,"Custom Alloy Light Metals, Inc.",2012,"11,819",No,"11,819",0,0,0,0,0,0,0,0,"11,819",N/A,N/A,,Industry,CA,91746,331314 - Secondary Smelting and Alloying of Aluminum,C,Other Combustion Source
104338,Darling International - Fresno,2012,"11,449",No,"11,449",0,0,0,0,0,0,0,0,"11,449",N/A,N/A,,Fresno,CA,93706,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104337,Darling International - Los Angeles,2012,"16,755",No,"16,755",0,0,0,0,0,0,0,0,"16,755",N/A,N/A,,Los Angeles,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104339,Darling International - Turlock,2012,"17,824",No,"17,824",0,0,0,0,0,0,0,0,"17,824",N/A,N/A,,Crow's Landing,CA,95313,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
101260,Dart Container Corporation of California,2012,"13,982",No,"13,982",0,0,0,0,0,0,0,0,"13,982",N/A,N/A,,Corona,CA,92880,326140 - Polystyrene Foam Product Manufacturing,C,Other Combustion Source
2231,DB Energy Trading LLC,2012,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,"Carbon Verification Service, LLC",Houston,TX,77002,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
101214,Del Monte - Hanford,2012,"30,494",No,"30,494",0,0,0,0,"30,494",0,0,"30,494",0,Positive,N/A,"Insight Environmental Consultants, Inc.",Hanford,CA,93230,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104138,Del Monte - Modesto,2012,"13,043",No,"13,043",0,0,0,0,0,0,0,0,"13,043",N/A,N/A,,Modesto,CA,95357,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104655,Delano Growers Grape Products,2012,"13,001",No,"13,001",0,0,0,0,0,0,0,0,"13,001",N/A,N/A,,Delano,CA,93215,"311411 - Frozen Fruit, Juice, and Vegetable Manufacturing",C,Other Combustion Source
101709,DeMenno/Kerdoon,2012,"29,352",No,"29,352",0,0,0,0,"29,352",0,0,"29,352",0,Positive,N/A,"Trinity Consultants, Inc.",Compton,CA,90222,324199 - All Other Petroleum and Coal Products Manufacturing,C,Other Combustion Source
100026,DG Fairhaven Power LLC,2012,"187,675",No,"6,293","181,382",0,0,0,0,0,0,0,"187,675",Positive,N/A,NCUAQMD,Samoa,CA,95564,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104433,"Diamond Pet Food Processors of California, LLC-Lathrop Facility",2012,"12,080",No,"12,080",0,0,0,0,0,0,0,0,"12,080",N/A,N/A,,Lathrop,CA,95330,311111 - Dog and Cat Food Manufacturing,C,Other Combustion Source
101243,Dicalite Minerals Corp.,2012,"31,394",No,"31,394",0,0,0,0,"31,394",0,0,"31,394",0,Qualified Positive,N/A,"Carbon Verification Service, LLC",Burney,CA,96013,212399 - All Other Nonmetallic Mineral Mining,C,Other Combustion Source
100025,Dinuba Energy,2012,"132,144",No,"2,826","129,318",0,0,0,0,0,0,0,"132,144",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Reedley,CA,93654,221119 - Other Electric Power Generation,C,In-State Electricity Generation
2264,"Direct Energy Business, LLC (fka Strategic Energy)",2012,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,"Carbon Verification Service, LLC",Houston,TX,77046,221122 - Electric Power Distribution,EPE,Electricity Importer
101218,Disneyland Resort,2012,"19,948",No,"19,948",0,0,0,0,0,0,0,0,"19,948",N/A,N/A,,Anaheim,CA,92802,713110 - Amusement and Theme Parks,C,Other Combustion Source
100157,Double C Limited,2012,"6,753",No,"6,753",0,0,0,0,"6,753",0,0,"6,753",0,Positive,N/A,Locus Technologies,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101733,Dow Chemical Company - Pittsburg,2012,"41,743",No,"41,743",0,0,0,0,"41,743",0,0,"41,743",0,Positive,N/A,"Cameron-Cole, LLC",Pittsburg,CA,94565,325199 - All Other Basic Organic Chemical Manufacturing,C,Other Combustion Source
104663,DSH-Napa State Hospital,2012,"24,648",No,"24,648",0,0,0,0,0,0,0,0,"24,648",N/A,N/A,,Napa,CA,94558-6293,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101493,DTE - Woodland Biomass Power,2012,"259,416",No,"6,054","253,362",0,0,0,0,0,0,0,"259,416",Positive,N/A,Analytical Environmental Services,Woodland,CA,95776,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101341,"Dynegy Morro Bay, LLC",2012,"115,942",No,"115,942",0,0,0,0,"115,942",0,0,"115,942",0,Positive,N/A,Analytical Environmental Services,Morro Bay,CA,93442,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100221,"Dynegy Moss Landing, LLC",2012,"2,069,234",No,"2,069,234",0,0,0,0,"2,069,234",0,0,"2,069,234",0,Positive,N/A,Analytical Environmental Services,Moss Landing,CA,95039,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101351,"Dynegy Oakland, LLC.",2012,"11,928",No,"11,928",0,0,0,0,0,0,0,0,"11,928",N/A,N/A,,Oakland,CA,94607,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
