ARB ID,Facility Name,"Report
Year","Total CO2e 
(combustion, process, vented, and supplier)",AEL, Emitter CO2e from Non-Biogenic Sources and CH4 and N2O from Biogenic Fuels , Emitter CO2 from Biogenic Fuels , Fuel Supplier CO2e from Non-Biogenic Fuels and CH4 and N2O from Biogenic Fuels , Fuel Supplier CO2 from Biogenic Fuels , Electricity Importer CO2e  ," Emitter Covered
Emissions "," Fuel Supplier Covered
Emissions ", Electricity Importer Covered Emissions , Total Covered Emissions , Total Non-Covered Emissions  ,Emissions Data,Product Data,Verification Body,City,State,Zip Code,"North American Industry Classification System (NAICS) 
Code and Description",U.S.EPA/ARB Subparts,Industry Sector
100131,"California State University, San Jose",2014,"30,316",No,"30,316",0,0,0,0,"30,316",0,0,"30,316",0,Positive,N/A,Locus Technologies,San Jose,CA,95192,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
100954,California Steel Industries,2014,"205,432",No,"205,432",0,0,0,0,"205,432",0,0,"205,432",0,Positive,Positive,SCS Engineers,Fontana,CA,92335,331221 - Rolled Steel Shape Manufacturing,C,Other Combustion Source
101405,CalPeak Power - Border,2014,"9,132",No,"9,132",0,0,0,0,0,0,0,0,"9,132",N/A,N/A,,San Diego,CA,92154,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101662,CalPeak Power - Enterprise,2014,"10,007",No,"10,007",0,0,0,0,0,0,0,0,"10,007",N/A,N/A,,Escondido,CA,92029,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100376,"CalPeak Power - Panoche, LLC",2014,"8,184",No,"8,184",0,0,0,0,0,0,0,0,"8,184",N/A,N/A,,Firebaugh,CA,93622,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100377,"CalPeak Power - Vaca Dixon, LLC",2014,"7,407",No,"7,407",0,0,0,0,0,0,0,0,"7,407",N/A,N/A,,Vacaville,CA,95688,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101496,"Calpine - CCFC Sutter Energy, LLC_GL1",2014,"490,472",No,"490,472",0,0,0,0,"490,472",0,0,"490,472",0,Positive,N/A,"GHD Services, Inc.",Sutter,CA,95993,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104332,Calpine - CPN Pipeline,2014,"607,466",No,0,0,"607,466",0,0,0,0,0,0,"607,466",Positive,N/A,"GHD Services, Inc.",Rio Vista,CA,94571,486210 - Pipeline Transportation of Natural Gas,NN,"Supplier of Natural Gas, NGL, or LPG"
101525,"Calpine - Creed Energy Center, LLC",2014,"6,536",No,"6,536",0,0,0,0,0,0,0,0,"6,536",N/A,N/A,,Suisun City ,CA,94585,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101526,"Calpine - Delta Energy Center, LLC",2014,"2,033,091",No,"2,033,091",0,0,0,0,"2,033,091",0,0,"2,033,091",0,Positive,N/A,"GHD Services, Inc.",Pittsburg,CA,94565,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101527,"Calpine - Geysers Power Company, LLC - Geothermal",2014,"198,264",No,"198,264",0,0,0,0,0,0,0,0,"198,264",Positive,N/A,"GHD Services, Inc.",Middletown,CA,95461,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100178,"Calpine - Gilroy Cogen, L.P., Gilroy Cogen_Peaker",2014,"75,870",No,"75,870",0,0,0,0,"75,870",0,0,"75,870",0,Positive,N/A,"GHD Services, Inc.",Gilroy,CA,95020,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100380,"Calpine - Gilroy Energy Center, LLC for Lambie Energy Center",2014,"6,688",No,"6,688",0,0,0,0,0,0,0,0,"6,688",N/A,N/A,,Suisun City,CA,94585,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100337,"Calpine - Gilroy Energy Center, LLC, Feather River",2014,"14,084",No,"14,084",0,0,0,0,0,0,0,0,"14,084",N/A,N/A,,Yuba City,CA,95991,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101528,"Calpine - Gilroy Energy Center, LLC, Riverview Peaker",2014,"11,063",No,"11,063",0,0,0,0,0,0,0,0,"11,063",N/A,N/A,,Antioch,CA,94509,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101276,"Calpine - Gilroy Energy Center, LLC, Wolfskill Peaker",2014,"10,523",No,"10,523",0,0,0,0,0,0,0,0,"10,523",N/A,N/A,,Fairfield,CA,94534,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100383,"Calpine - Goose Haven Energy Center, Peaker",2014,"6,701",No,"6,701",0,0,0,0,0,0,0,0,"6,701",N/A,N/A,,Suisun City,CA,94585,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100182,"Calpine - Greenleaf Inc, II_Yuba City ",2014,"144,983",No,"144,983",0,0,0,0,"144,983",0,0,"144,983",0,Positive,N/A,"GHD Services, Inc.",Yuba City,CA,95993,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101300,"Calpine - King City Cogen, LLC, King City Cogen_Peaker",2014,"235,295",No,"235,295",0,0,0,0,"235,295",0,0,"235,295",0,Positive,N/A,"GHD Services, Inc.",King City,CA,93930,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101143,"Calpine - Los Esteros Critical Energy Facility, LLC",2014,"110,036",No,"110,036",0,0,0,0,"110,036",0,0,"110,036",0,Positive,N/A,"GHD Services, Inc.",San Jose,CA,95143,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100338,"Calpine - Los Medanos Energy Center, LLC",2014,"1,397,718",No,"1,397,718",0,0,0,0,"1,397,718",0,0,"1,397,718",0,Positive,N/A,"GHD Services, Inc.",Pittsburg,CA,94565,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100343,"Calpine - Metcalf Energy Center, LLC",2014,"970,713",No,"970,713",0,0,0,0,"970,713",0,0,"970,713",0,Positive,N/A,"GHD Services, Inc.",San Jose,CA,95013,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101426,Calpine - O.L.S. Energy - Agnews Inc. 95134,2014,"7,843",No,"7,843",0,0,0,0,"7,843",0,0,"7,843",0,Positive,N/A,"GHD Services, Inc.",San Jose,CA,95134,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101746,Calpine - Otay Mesa Energy Center,2014,"1,390,699",No,"1,390,699",0,0,0,0,"1,390,699",0,0,"1,390,699",0,Positive,N/A,"GHD Services, Inc.",San Diego,CA,92154,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100345,Calpine - Pastoria Energy Facility L.L.C.,2014,"1,895,601",No,"1,895,601",0,0,0,0,"1,895,601",0,0,"1,895,601",0,Positive,N/A,"GHD Services, Inc.",Lebec,CA,93243,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104456,Calpine - Russell City Energy Center,2014,"854,485",No,"854,485",0,0,0,0,"854,485",0,0,"854,485",0,Positive,N/A,"GHD Services, Inc.",Hayward,CA,94545,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
3010,Calpine Corporation,2014,"860,450",No,0,0,0,0,"860,450",0,0,"855,141","855,141","5,309",Positive,N/A,"GHD Services, Inc.",Houston,TX,90120,221122 - Electric Power Distribution,EPE,Electricity Importer
101258,"CalPortland Company, Colton Plant",2014,123,No,123,0,0,0,0,123,0,0,123,0,Positive,Positive,SCS Engineers,Colton,CA,92324,327310 - Cement Manufacturing,"C,H",Cement Plant
101029,"CalPortland Company, Mojave Plant",2014,"1,033,470",No,"1,033,470",0,0,0,0,"1,033,470",0,0,"1,033,470",0,Positive,Positive,SCS Engineers,Mojave,CA,93501,327310 - Cement Manufacturing,"C,H",Cement Plant
100936,"Campbell Soup Supply Company, L.L.C. - Dixon",2014,"40,200",No,"40,200",0,0,0,0,"40,200",0,0,"40,200",0,Positive,Positive,Analytical Environmental Services,Dixon,CA,95620,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104199,"Campbell Soup Supply Company, L.L.C. - Stockton",2014,"24,359",No,"24,359",0,0,0,0,0,0,0,0,"24,359",N/A,N/A,,Stockton,CA,95206,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104008,Canyon Power Project (CPP),2014,"53,515",No,"53,464",51,0,0,0,"53,464",0,0,"53,464",51,Positive,N/A,"Lincus, Inc.",Anaheim,CA,92805,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100128,Cardinal Cogen,2014,"222,542",No,"222,542",0,0,0,0,"222,542",0,0,"222,542",0,Positive,N/A,Locus Technologies,Stanford,CA,94305,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
2214,"Cargill Power Markets, LLC",2014,"9,696",No,0,0,0,0,"9,696",0,0,"9,696","9,696",0,Positive,N/A,WZI Inc.,Hopkins,MN,55343,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
104375,Cargill Salt Operations,2014,"4,988",No,"4,988",0,0,0,0,0,0,0,0,"4,988",N/A,N/A,,Newark,CA,94560,325199 - All Other Basic Organic Chemical Manufacturing,C,Other Combustion Source
101734,Carlton Forge Works,2014,"31,992",No,"31,992",0,0,0,0,"31,992",0,0,"31,992",0,Positive,Positive,"Trinity Consultants, Inc.",Paramount,CA,90723,332112 - Nonferrous Forging,C,Other Combustion Source
100129,Carson Cogeneration Co,2014,"17,186",No,"17,186",0,0,0,0,"17,186",0,0,"17,186",0,Positive,N/A,"GHD Services, Inc.",Carson,CA,90746,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104660,Cedars-Sinai Medical Center,2014,"16,430",No,"16,430",0,0,0,0,0,0,0,0,"16,430",N/A,N/A,,Los Angeles,CA,90048,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101476,Cemex Construction Materials Pacific LLC - Victorville Plant,2014,"2,097,963",No,"1,968,656","129,307",0,0,0,"1,968,656",0,0,"1,968,656","129,307",Positive,Positive,Locus Technologies,Apple Valley,CA,92307,327310 - Cement Manufacturing,"C,H",Cement Plant
104577,Central Arizona Water Conservation District - CAWCD,2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Phoenix,AZ,85024,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
101015,Central Contra Costa Sanitary District,2014,"70,555",No,"23,045","47,510",0,0,0,0,0,0,0,"70,555",Positive,N/A,Locus Technologies,Martinez,CA,94553,221320 - Sewage Treatment Facilities,C,Other Combustion Source
100917,CertainTeed Corporation,2014,"51,164",No,"51,164",0,0,0,0,"51,164",0,0,"51,164",0,Positive,Positive,"GHD Services, Inc.",Chowchilla,CA,93610,327993 - Mineral Wool Manufacturing,"C,N",Other Combustion Source
101520,Chalk Cliff Limited,2014,"73,539",No,"73,539",0,0,0,0,"73,539",0,0,"73,539",0,Positive,N/A,Locus Technologies,Maricopa,CA,93252,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104484,Chemoil Corporation,2014,"599,274",No,0,0,"128,084","471,190",0,0,"128,084",0,"128,084","471,190",Positive,N/A,Locus Technologies,San Francisco,CA,94111,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104707,"Chemtrade West US, LLC",2014,"14,005",No,"14,005",0,0,0,0,0,0,0,0,"14,005",N/A,N/A,,Richmond,CA,94801,325180 - Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
104013,Chevron 17Z Gas Plant,2014,"238,288",No,"22,615",0,"215,673",0,0,"22,003","94,254",0,"116,257","122,031",Positive,Positive,"Ernst & Young, LLP",San Ramon,CA,94583,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104011,Chevron AAPG 740 Coastal Basin,2014,"432,958",No,"432,958",0,0,0,0,"430,043",0,0,"430,043","2,915",Positive,Positive,"Ernst & Young, LLP",San Ramon,CA,94583,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104012,Chevron AAPG 745 San Joaquin Basin,2014,"2,922,519",No,"2,922,519",0,0,0,0,"2,904,839",0,0,"2,904,839","17,680",Positive,Positive,"Ernst & Young, LLP",San Ramon,CA,94583,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
100138,"Chevron Products Company - El Segundo Refinery, 90245",2014,"3,323,215",No,"3,323,215",0,0,0,0,"3,322,240",0,0,"3,322,240",975,Positive,Positive,"Ernst & Young, LLP",El Segundo,CA,90245,324110 - Petroleum Refineries,"C,P,PP,Y",Refinery and Hydrogen Plant / CO2 Supplier
104223,Chevron Products Company - Headquarters Fuel Supplier,2014,"33,505,333",No,0,0,"31,723,210","1,782,123",0,0,"31,723,210",0,"31,723,210","1,782,123",Positive,N/A,"Ernst & Young, LLP",San Ramon,CA,94583,324110 - Petroleum Refineries,MM,Transportation Fuel Supplier
101384,"Chevron Products Company - Richmond Refinery, 94802",2014,"4,120,931",No,"4,120,931",0,0,0,0,"4,120,047",0,0,"4,120,047",884,Positive,Positive,"Ernst & Young, LLP",Richmond,CA,94802,324110 - Petroleum Refineries,"C,P,PP,Y",Refinery and Hydrogen Plant / CO2 Supplier
104195,Chevron SJVBU Natural Gas Sales,2014,"459,361",No,0,0,"459,361",0,0,0,0,0,0,"459,361",Positive,N/A,"Ernst & Young, LLP",Bakersfield,CA,93311,211111 - Crude Petroleum and Natural Gas Extraction,NN,"Supplier of Natural Gas, NGL, or LPG"
104393,Children's Hospital Los Angeles,2014,"13,871",No,"13,871",0,0,0,0,0,0,0,0,"13,871",N/A,N/A,,Los Angeles,CA,90027,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101252,Chula Vista Energy Center,2014,"1,038",No,"1,038",0,0,0,0,0,0,0,0,"1,038",N/A,N/A,,Chula Vista ,CA,91911,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
2428,Citigroup Energy Inc.,2014,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,Analytical Environmental Services,Houston,TX,77056,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
101221,"City of Anaheim, Combustion Turbine Generator",2014,"30,865",No,"30,835",30,0,0,0,"30,835",0,0,"30,835",30,Positive,N/A,"Lincus, Inc.",Anaheim,CA,92806,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
3023,"City of Anaheim, Public Utilities Department, Anaheim City Hall West",2014,"1,860,443",No,0,0,0,0,"1,860,443",0,0,"1,860,443","1,860,443",0,Positive,N/A,"Lincus, Inc.",Anaheim,CA,92805,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
3025,City of Banning Electric Department,2014,"132,228",No,0,0,0,0,"132,228",0,0,"132,228","132,228",0,Positive,N/A,NSF International,Banning,CA,92220,221122 - Electric Power Distribution,EPE,Electricity Importer
3029,City of Cerritos,2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Cerritos,CA,90703,221122 - Electric Power Distribution,EPE,Electricity Importer
3031,City of Colton - EPE,2014,"201,104",No,0,0,0,0,"201,104",0,0,"201,104","201,104",0,Positive,N/A,"Lincus, Inc.",Colton,CA,92324,221122 - Electric Power Distribution,EPE,Electricity Importer
101667,City of Colton - Generation,2014,"13,178",No,"13,178",0,0,0,0,0,0,0,0,"13,178",N/A,N/A,,Colton,CA,92324,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
3032,City of Corona Dept. of Water & Power - EPE,2014,0,Yes,0,0,0,0,0,0,0,0,0,0,Not Verified,N/A,,Corona,CA,-92880,221122 - Electric Power Distribution,EPE,Electricity Importer
104642,City of Hope National Medical Center,2014,"12,497",No,"12,497",0,0,0,0,0,0,0,0,"12,497",N/A,N/A,,Duarte,CA,91010-3000,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
3030,City of Industry,2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,City of Industry,CA,91744-3900,221122 - Electric Power Distribution,EPE,Electricity Importer
3041,City of Lompoc,2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Lompoc,CA,93438,221122 - Electric Power Distribution,EPE,Electricity Importer
3047,City of Needles,2014,"9,969",No,0,0,0,0,"9,969",0,0,"9,969","9,969",0,Positive,N/A,Locus Technologies,Needles,CA,92363,221122 - Electric Power Distribution,EPE,Electricity Importer
3048,City of Palo Alto - Electric Power Entity,2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Palo Alto,CA,94301,221122 - Electric Power Distribution,EPE,Electricity Importer
5011,City of Palo Alto - Gas Utility,2014,"139,186",No,0,0,"139,186",0,0,0,"139,186",0,"139,186",0,Positive,N/A,Ramboll Environ US Corporation,Palo Alto,CA,94301,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
104399,City of Palo Alto Water Quality Control Treatment Plant,2014,"22,311",No,"2,872","19,439",0,0,0,0,0,0,0,"22,311",N/A,N/A,,Palo Alto,CA,94303,221320 - Sewage Treatment Facilities,C,Other Combustion Source
3056,City of Riverside Public Utilities,2014,"829,526",No,0,0,0,0,"829,526",0,0,"829,526","829,526",0,Positive,N/A,"Trinity Consultants, Inc.",Riverside,CA,92501,221122 - Electric Power Distribution,EPE,Electricity Importer
104547,"City of San Diego, Public Utilities Dept, North City Water Reclamation Plant",2014,"5,045",No,25,"5,020",0,0,0,0,0,0,0,"5,045",N/A,N/A,,San Diego,CA,92121,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101564,"City of San Diego, Public Utilities Dept, Point Loma Treatment Plant",2014,"22,888",No,148,"22,740",0,0,0,0,0,0,0,"22,888",N/A,N/A,,San Diego,CA,92106,221320 - Sewage Treatment Facilities,C,Other Combustion Source
104330,"City of San Diego, Public Utilities Dept, Pump Station 2",2014,"8,950",No,"8,950",0,0,0,0,0,0,0,0,"8,950",N/A,N/A,,San Diego,CA,92101,924110 - Administration of Air and Water Resource and Solid Waste Management Programs,C,Other Combustion Source
3059,City of Shasta Lake - Electric,2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Shasta Lake,CA,90120,921120 - Legislative Bodies,EPE,Electricity Importer
5036,City of Susanville Gas Utility,2014,"11,118",No,0,0,"11,118",0,0,0,0,0,0,"11,118",N/A,N/A,,Susanville,CA,96130,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
3065,"City of Ukiah, Electric Utilities Division",2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Ukiah,CA,95482,221122 - Electric Power Distribution,EPE,Electricity Importer
5008,"City of Vernon, Gas Municipal Utility Department",2014,"541,413",No,0,0,"541,413",0,0,0,"146,320",0,"146,320","395,094",Positive,N/A,WZI Inc.,Vernon,CA,90058,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
3066,"City of Vernon, Vernon Gas & Electric",2014,"6,660",No,0,0,0,0,"6,660",0,0,"6,660","6,660",0,Positive,N/A,WZI Inc.,Vernon,CA,90058,921190 - Other General Government Support,EPE,Electricity Importer
100328,"Civic Center Cogen, LA County",2014,"92,879",No,"92,879",0,0,0,0,"92,879",0,0,"92,879",0,Positive,N/A,Analytical Environmental Services,Los Angeles,CA,90012,221330 - Steam and Air-Conditioning Supply,C,Other Combustion Source
104536,Clean Energy,2014,"161,722",No,0,0,"106,188","55,534",0,0,"104,751",0,"104,751","56,971",Positive (revised),N/A,"TRC Solutions, Inc.",Newport Beach,CA,92660,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
101691,"Clougherty Packing, LLC",2014,"19,039",No,"19,039",0,0,0,0,0,0,0,0,"19,039",N/A,N/A,,Vernon,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104485,CMO Inc,2014,"41,515",No,"41,515",0,0,0,0,"41,512",0,0,"41,512",3,Positive,Positive,Locus Technologies,McKittrick ,CA,93251,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101516,Coalinga Cogeneration Company,2014,"209,405",No,"209,405",0,0,0,0,"209,405",0,0,"209,405",0,Positive,N/A,"Ernst & Young, LLP",Coalinga,CA,93308,221112 - Fossil Fuel Electric Power Generation,D,Cogeneration
101250,Collins Pine Co.,2014,"70,294",No,"1,013","69,281",0,0,0,0,0,0,0,"70,294",Qualified Positive,N/A,Locus Technologies,Chester,CA,96020,321113 - Sawmills,C,Other Combustion Source
104570,Comision Federal de Electricidad (CFE),2014,"206,273",Yes,0,0,0,0,"206,273",0,0,"206,273","206,273",0,Not Verified,N/A,,,,,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
3011,"Commerce Energy, Inc.",2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,La Palma,CA,90808,221122 - Electric Power Distribution,EPE,Electricity Importer
101503,ConAgra - Oakdale,2014,"76,363",No,"76,363",0,0,0,0,"76,363",0,0,"76,363",0,Positive,Positive,Ramboll Environ US Corporation,Oakdale,CA,95351,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101729,ConAgra Foods - Helm Facility,2014,"32,353",No,"32,353",0,0,0,0,"32,353",0,0,"32,353",0,Positive,Positive,Ramboll Environ US Corporation,Helm,CA,93627,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
3012,"Constellation NewEnergy, Inc.",2014,"47,341",No,0,0,0,0,"47,341",0,0,"27,102","27,102","20,239",Qualified Positive,N/A,"Cameron-Cole, LLC",Baltimore,MD,21202,221122 - Electric Power Distribution,EPE,Electricity Importer
100333,Coolwater Generating Station,2014,"154,905",No,"154,905",0,0,0,0,"154,905",0,0,"154,905",0,Positive,N/A,Ashworth Leininger Group,Daggett,CA,92327,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100150,"Corona Energy Partners, Ltd.",2014,"62,461",No,"62,461",0,0,0,0,"62,461",0,0,"62,461",0,Positive,N/A,Locus Technologies,Corona,CA,92880,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100690,Coso Energy Developers (BLM E&W) - Geothermal,2014,"138,415",No,"138,415",0,0,0,0,0,0,0,0,"138,415",Positive,N/A,Locus Technologies,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101670,Coso Finance Partners (Navy I) - Geothermal,2014,"75,244",No,"75,244",0,0,0,0,0,0,0,0,"75,244",Positive,N/A,Locus Technologies,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101669,Coso Power Developers (Navy II) - Geothermal,2014,"156,627",No,"156,627",0,0,0,0,0,0,0,0,"156,627",Positive,N/A,Locus Technologies,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100933,"Covanta - Delano, Inc.",2014,"541,436",No,"5,012","536,424",0,0,0,0,0,0,0,"541,436",Positive,N/A,Ashworth Leininger Group,McFarland,CA,93250,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100035,Covanta - Mendota,2014,"247,440",No,"2,244","245,196",0,0,0,0,0,0,0,"247,440",Positive,N/A,Ashworth Leininger Group,Mendota,CA,93640,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100041,Covanta - Pacific Oroville Power Inc,2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Oroville,CA,95965,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101264,"Covanta - Stanislaus, Inc",2014,"260,618",No,"101,128","159,490",0,0,0,"101,128",0,0,"101,128","159,490",Positive,N/A,Ashworth Leininger Group,Crow's Landing,CA,95313,562213 - Solid Waste Combustors and Incinerators,C,In-State Electricity Generation
101037,Coyote Canyon Energy LLC,2014,"45,369",No,242,"45,127",0,0,0,0,0,0,0,"45,369",Positive,N/A,"GHD Services, Inc.",Newport Coast,CA,92657,221119 - Other Electric Power Generation,C,In-State Electricity Generation
3102,CP Energy Marketing (US) Inc. (Capital Power),2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,San Diego,CA,92121,221122 - Electric Power Distribution,EPE,Electricity Importer
101519,CP Kelco San Diego,2014,"100,662",No,"100,662",0,0,0,0,"100,662",0,0,"100,662",0,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",San Diego,CA,92113,311999 - All Other Miscellaneous Food Manufacturing,C,Other Combustion Source
104219,CPV Sentinel Energy Center,2014,"262,946",No,"262,946",0,0,0,0,"262,946",0,0,"262,946",0,Positive,N/A,WZI Inc.,North Palm Springs,CA,92258,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101703,"Crestwood West Coast, LLC",2014,"1,016,106",No,"34,759",0,"981,347",0,0,"34,193","140,131",0,"174,324","841,782",Positive,Positive,Locus Technologies,Tupman,CA,93276,211112 - Natural Gas Liquid Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104488,Crimson Resource Management Corp,2014,"12,862",No,"12,862",0,0,0,0,0,0,0,0,"12,862",N/A,N/A,,Bakersfield,CA,93309,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104340,"Criterion Catalyst and Technologies, L. P.",2014,"13,034",No,"13,034",0,0,0,0,0,0,0,0,"13,034",N/A,N/A,,Pittsburg,CA,94565,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
101263,"Crockett Cogeneration Project, LP",2014,"820,345",No,"820,345",0,0,0,0,"820,345",0,0,"820,345",0,Positive,N/A,"GHD Services, Inc.",Crockett,CA,94525,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104349,"Custom Alloy Light Metals, Inc.",2014,"11,930",No,"11,930",0,0,0,0,0,0,0,0,"11,930",N/A,N/A,,Industry,CA,91746,331314 - Secondary Smelting and Alloying of Aluminum,C,Other Combustion Source
104338,Darling Ingredients Inc - Fresno,2014,"11,153",No,"11,153",0,0,0,0,0,0,0,0,"11,153",N/A,N/A,,Fresno,CA,93706,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104337,Darling Ingredients Inc - Los Angeles,2014,"18,648",No,"18,648",0,0,0,0,0,0,0,0,"18,648",N/A,N/A,,Los Angeles,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104339,Darling Ingredients Inc - Turlock,2014,"15,491",No,"15,491",0,0,0,0,0,0,0,0,"15,491",N/A,N/A,,Crow's Landing,CA,95313,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
101260,Dart Container Corporation of California,2014,"14,231",No,"14,231",0,0,0,0,0,0,0,0,"14,231",N/A,N/A,,Corona,CA,92880,326140 - Polystyrene Foam Product Manufacturing,C,Other Combustion Source
2231,DB Energy Trading LLC,2014,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Houston,TX,77002,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
101214,Del Monte - Hanford,2014,"28,662",No,"28,662",0,0,0,0,"28,662",0,0,"28,662",0,Positive,Positive (revised),WZI Inc.,Hanford,CA,93230,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104138,Del Monte - Modesto,2014,"14,360",No,"14,360",0,0,0,0,0,0,0,0,"14,360",N/A,N/A,,Modesto,CA,95357,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104489,"Delano Energy Center, LLC",2014,"14,450",No,"14,450",0,0,0,0,0,0,0,0,"14,450",N/A,N/A,,Delano,CA,93215,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104655,Delano Growers Grape Products,2014,"11,646",No,"11,646",0,0,0,0,0,0,0,0,"11,646",N/A,N/A,,Delano,CA,93215,"311411 - Frozen Fruit, Juice, and Vegetable Manufacturing",C,Other Combustion Source
