ARB ID,Facility Name,"Report
Year","Total CO2e 
(combustion, process, vented, and supplier)",AEL, Emitter CO2e from Non-Biogenic Sources and CH4 and N2O from Biogenic Fuels , Emitter CO2 from Biogenic Fuels , Fuel Supplier CO2e from Non-Biogenic Fuels and CH4 and N2O from Biogenic Fuels , Fuel Supplier CO2 from Biogenic Fuels , Electricity Importer CO2e  ," Emitter Covered
Emissions "," Fuel Supplier Covered
Emissions ", Electricity Importer Covered Emissions , Total Covered Emissions , Total Non-Covered Emissions  ,Emissions Data,Product Data,Verification Body,City,State,Zip Code,"North American Industry Classification System (NAICS) 
Code and Description",U.S.EPA/ARB Subparts,Industry Sector
101300,"Calpine - King City Cogen, LLC, King City Cogen_Peaker",2011,"278,267",No,"278,267",0,0,0,0,"278,267",0,0,"278,267",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",King City,CA,93930,221112 - Fossil Fuel Electric Power Generation,"C,D",Cogeneration
101143,"Calpine - Los Esteros Critical Energy Facility, LLC",2011,"36,383",No,"36,383",0,0,0,0,"36,383",0,0,"36,383",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",San Jose,CA,95143,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100338,"Calpine - Los Medanos Energy Center, LLC",2011,"1,121,989",No,"1,121,989",0,0,0,0,"1,121,989",0,0,"1,121,989",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Pittsburg,CA,94565,221112 - Fossil Fuel Electric Power Generation,"C,D",Cogeneration
100343,"Calpine - Metcalf Energy Center, LLC",2011,"629,286",No,"629,286",0,0,0,0,"629,286",0,0,"629,286",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",San Jose,CA,95013,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101426,Calpine - O.L.S. Energy – Agnews Inc. 95134,2011,"87,336",No,"87,336",0,0,0,0,"87,336",0,0,"87,336",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",San Jose,CA,95134,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101746,Calpine - Otay Mesa Energy Center,2011,"831,153",No,"831,153",0,0,0,0,"831,153",0,0,"831,153",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",San Diego,CA,92154,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
100345,Calpine - Pastoria Energy Facility L.L.C.,2011,"1,137,229",No,"1,062,160","75,069",0,0,0,"1,062,160",0,0,"1,062,160","75,069",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Lebec,CA,93243,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
3010,Calpine Corporation,2011,"708,802",No,0,0,0,0,"708,802",0,0,"705,361","705,361","3,441",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Houston,TX,90120,221122 - Electric Power Distribution,EPE,Electricity Importer
101258,"CalPortland Company, Colton Plant",2011,121,No,121,0,0,0,0,121,0,0,121,0,Positive,Positive,SCS Engineers,Colton,CA,92324,327310 - Cement Manufacturing,"C,H",Cement Plant
101029,"CalPortland Company, Mojave Plant",2011,"1,042,697",No,"1,042,697",0,0,0,0,"1,042,697",0,0,"1,042,697",0,Positive,Positive,SCS Engineers,Mojave,CA,93501,327310 - Cement Manufacturing,"C,H",Cement Plant
100936,Campbell Soup Supply Co - Dixon,2011,"35,298",No,"35,298",0,0,0,0,"35,298",0,0,"35,298",0,Positive,N/A,Analytical Environmental Services,Dixon,CA,95620,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104170,Campbell Soup Supply Company - Sacramento,2011,"12,877",No,"12,877",0,0,0,0,0,0,0,0,"12,877",N/A,N/A,,Sacramento,CA,95824,311422 - Specialty Canning,C,Other Combustion Source
104008,Canyon Power Project (CPP),2011,"27,336",No,"27,336",0,0,0,0,"27,336",0,0,"27,336",0,Positive,N/A,"Lincus, Inc.",Anaheim,CA,92805,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100128,Cardinal Cogen,2011,"242,698",No,"242,698",0,0,0,0,"242,698",0,0,"242,698",0,Positive,N/A,Locus Technologies,Stanford,CA,94305,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
2214,"Cargill Power Markets, LLC",2011,"49,505",No,0,0,0,0,"49,505",0,0,"49,505","49,505",0,Positive,N/A,WZI Inc.,Hopkins,MN,55343,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
101734,Carlton Forge Works,2011,"28,845",No,"28,845",0,0,0,0,"28,845",0,0,"28,845",0,Positive,N/A,"Trinity Consultants, Inc.",Paramount,CA,90723,332112 - Nonferrous Forging,C,Other Combustion Source
100129,Carson Cogeneration Co,2011,"178,390",No,"178,390",0,0,0,0,"178,390",0,0,"178,390",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Carson,CA,90746,221112 - Fossil Fuel Electric Power Generation,D,Cogeneration
101476,Cemex Construction Materials Pacific LLC - Victorville Plant,2011,"1,401,348",Yes,"2,467,674","15,301",0,0,0,"1,370,011",0,0,"1,370,011","31,337",Adverse,Positive,Locus Technologies,Apple Valley,CA,92307,327310 - Cement Manufacturing,H,Cement Plant
101015,Central Contra Costa Sanitary District,2011,"72,276",No,"24,138","48,138",0,0,0,0,0,0,0,"72,276",Positive,N/A,Locus Technologies,Martinez,CA,94553,221320 - Sewage Treatment Facilities,C,Other Combustion Source
100917,CertainTeed Corporation,2011,"43,308",No,"43,308",0,0,0,0,"43,308",0,0,"43,308",0,Positive,Positive,ERM Certification and Verification Services,Chowchilla,CA,93610,327993 - Mineral Wool Manufacturing,"C,N",Other Combustion Source
101520,Chalk Cliff Limited,2011,"176,404",No,"176,404",0,0,0,0,"176,404",0,0,"176,404",0,Positive,N/A,Locus Technologies,Maricopa,CA,93252,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104013,Chevron 17Z Gas Plant,2011,"219,024",No,"22,333",0,"196,690",0,0,"21,919","112,507",0,"134,426","84,598",Positive,Positive,Ernst & Young,San Ramon,CA,94583,211112 - Natural Gas Liquid Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104011,Chevron AAPG 740 Coastal Basin,2011,"407,087",No,"407,087",0,0,0,0,"405,793",0,0,"405,793","1,295",Positive,Positive,Ernst & Young,San Ramon,CA,94583,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104012,Chevron AAPG 745 San Joaquin Basin,2011,"2,158,506",No,"2,158,506",0,0,0,0,"2,139,346",0,0,"2,139,346","19,160",Positive,Positive,Ernst & Young,San Ramon,CA,94583,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
100138,"Chevron Products Company - El Segundo Refinery, 90245",2011,"22,191,750",No,"3,183,608",0,"18,096,086","912,056",0,"3,183,608","18,096,086",0,"21,279,694","912,056",Positive,Positive,Ernst & Young,El Segundo,CA,90245,324110 - Petroleum Refineries,"C,MM,P,PP,Y",Refinery and Hydrogen Plant / Transportation Fuel Supplier / CO2 Supplier
101384,"Chevron Products Company - Richmond Refinery, 94802",2011,"20,384,231",No,"4,462,878",0,"15,177,942","743,411",0,"4,462,015","15,177,942",0,"19,639,958","744,273",Positive,Positive,Ernst & Young,Richmond,CA,94802,324110 - Petroleum Refineries,"C,MM,P,PP,Y",Refinery and Hydrogen Plant / Transportation Fuel Supplier / CO2 Supplier
104195,Chevron SJVBU Natural Gas Sales,2011,"995,876",No,0,0,"995,876",0,0,0,0,0,0,"995,876",Positive (late verif.),N/A,"Ernst & Young, LLP",Bakersfield,CA,93311,211111 - Crude Petroleum and Natural Gas Extraction,NN,"Supplier of Natural Gas, NGL, or LPG"
101252,Chula Vista Energy Center,2011,"1,294",No,"1,294",0,0,0,0,0,0,0,0,"1,294",Positive (late verif.),N/A,"Conestoga-Rovers & Associates, Inc.",Chula Vista ,CA,91911,221119 - Other Electric Power Generation,D,In-State Electricity Generation
100235,CI Power Cogeneration Plant - Camarillo (CSU-Channel Islands),2011,"106,194",No,"106,194",0,0,0,0,"106,194",0,0,"106,194",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Camarillo,CA,93012,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
2428,Citigroup Energy Inc.,2011,"157,040",No,0,0,0,0,"157,040",0,0,"150,598","150,598","6,442",Positive,N/A,"Carbon Verification Service, LLC",Houston,TX,77056,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
101221,"City of Anaheim, Combustion Turbine Generator",2011,"14,666",No,"14,666",0,0,0,0,"14,666",0,0,"14,666",0,Positive,N/A,"Lincus, Inc.",Anaheim,CA,92806,221112 - Fossil Fuel Electric Power Generation,D,Cogeneration
3023,"City of Anaheim, Public Utilities Department, Anaheim City Hall West",2011,"1,840,145",No,0,0,0,0,"1,840,145",0,0,"1,840,145","1,840,145",0,Positive,N/A,"Lincus, Inc.",Anaheim,CA,92805,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
3025,City of Banning Electric Department,2011,"143,862",No,0,0,0,0,"143,862",0,0,"143,862","143,862",0,Positive,N/A,"GHG Climate Team, LLC",Banning,CA,92220,221122 - Electric Power Distribution,EPE,Electricity Importer
3029,City of Cerritos,2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Cerritos,CA,90703,221122 - Electric Power Distribution,EPE,Electricity Importer
3031,City of Colton,2011,"220,358",No,0,0,0,0,"220,358",0,0,"220,358","220,358",0,Positive,N/A,"Lincus, Inc.",Colton,CA,92324,221122 - Electric Power Distribution,EPE,Electricity Importer
3032,City of Corona Dept. of Water & Power,2011,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",Corona,CA,92880,221122 - Electric Power Distribution,EPE,Electricity Importer
104642,City of Hope National Medical Center,2011,"13,931",No,"13,931",0,0,0,0,0,0,0,0,"13,931",N/A,N/A,,Duarte,CA,91010-3000,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
3030,City of Industry,2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,City of Industry,CA,91744-3900,221122 - Electric Power Distribution,EPE,Electricity Importer
3041,City of Lompoc,2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Lompoc,CA,93438,221122 - Electric Power Distribution,EPE,Electricity Importer
3047,City of Needles,2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Needles,CA,92363,221122 - Electric Power Distribution,EPE,Electricity Importer
3048,City of Palo Alto,2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Palo Alto,CA,94301,221122 - Electric Power Distribution,EPE,Electricity Importer
5011,City of Palo Alto Gas Utility,2011,"170,507",No,0,0,"170,507",0,0,0,"170,507",0,"170,507",0,Positive,N/A,Environ International Corporation,Palo Alto,CA,94301,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
3056,City of Riverside Public Utilities,2011,"916,355",No,0,0,0,0,"916,355",0,0,"916,355","916,355",0,Positive,N/A,"E5, Inc.",Riverside,CA,90120,221122 - Electric Power Distribution,EPE,Electricity Importer
101564,"City of San Diego, Public Utilities Dept, Point Loma Treatment Plant",2011,"21,360",No,131,"21,229",0,0,0,0,0,0,0,"21,360",N/A,N/A,,San Diego,CA,92106,221320 - Sewage Treatment Facilities,C,Other Combustion Source
3059,City of Shasta Lake - Electric,2011,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,Locus Technologies,Shasta Lake,CA,90120,921120 - Legislative Bodies,EPE,Electricity Importer
5036,City of Susanville Gas Utility,2011,"11,288",No,0,0,"11,288",0,0,0,0,0,0,"11,288",N/A,N/A,,Susanville,CA,96130,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
3065,"City of Ukiah, Electric Utilities Division",2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Ukiah,CA,95482,221122 - Electric Power Distribution,EPE,Electricity Importer
5008,"City of Vernon, Gas Municipal Utility Department",2011,"440,568",No,0,0,"440,568",0,0,0,"117,117",0,"117,117","323,451",Positive,N/A,"LRQA Americas Sustainability, Inc",Vernon,CA,90058,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
3066,"City of Vernon, Light & Power",2011,"1,174",No,0,0,0,0,"1,174",0,0,"1,174","1,174",0,Positive,N/A,"LRQA Americas Sustainability, Inc",Vernon,CA,90058,921190 - Other General Government Support,EPE,Electricity Importer
100328,"Civic Center Cogen, LA County",2011,"93,694",No,"93,694",0,0,0,0,"93,694",0,0,"93,694",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Los Angeles,CA,90012,221330 - Steam and Air-Conditioning Supply,C,Other Combustion Source
101516,Coalinga Cogeneration Company,2011,"207,914",No,"207,914",0,0,0,0,"207,914",0,0,"207,914",0,Positive,N/A,Ernst & Young,Coalinga,CA,93210,221112 - Fossil Fuel Electric Power Generation,"C,D",Cogeneration
101250,Collins Pine Co.,2011,"119,248",No,"2,021","117,227",0,0,0,0,0,0,0,"119,248",Positive,N/A,SCS Engineers,Chester,CA,96020,321113 - Sawmills,C,Other Combustion Source
3011,"Commerce Energy, Inc.",2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,La Palma,CA,90808,221122 - Electric Power Distribution,EPE,Electricity Importer
101503,ConAgra - Oakdale,2011,"66,739",No,"66,739",0,0,0,0,"66,739",0,0,"66,739",0,Positive,N/A,"GHG Climate Team, LLC",Oakdale,CA,95351,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101729,ConAgra Foods - Helm Facility,2011,"28,225",No,"28,225",0,0,0,0,"28,225",0,0,"28,225",0,Positive,N/A,"GHG Climate Team, LLC",Helm,CA,93627,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
2078,"Constellation Energy Commodities Group, Inc.",2011,"434,234",No,0,0,0,0,"434,234",0,0,"434,234","434,234",0,Positive,N/A,"GHG Climate Team, LLC",Baltimore,MD,21202,221122 - Electric Power Distribution,EPE,Electricity Importer
3012,"Constellation NewEnergy, Inc.",2011,"20,549",No,0,0,0,0,"20,549",0,0,"20,549","20,549",0,Positive,N/A,"GHG Climate Team, LLC",Baltimore,MD,21202,221122 - Electric Power Distribution,EPE,Electricity Importer
100333,Coolwater Generating Station,2011,"64,033",No,"64,033",0,0,0,0,"64,033",0,0,"64,033",0,Positive,N/A,Ashworth Leininger Group,Daggett,CA,92327,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100323,Corn Products Stockton Plant,2011,"21,007",No,"21,007",0,0,0,0,0,0,0,0,"21,007",N/A,N/A,,Stockton,CA,95206,311221 - Wet Corn Milling,C,Other Combustion Source
100150,"Corona Energy Partners, Ltd.",2011,"64,324",No,"64,324",0,0,0,0,"64,324",0,0,"64,324",0,Positive,N/A,Locus Technologies,Corona,CA,91720,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100690,Coso Energy Developers (BLM E&W) - Geothermal,2011,"178,408",No,"178,408",0,0,0,0,0,0,0,0,"178,408",Positive,N/A,Locus Technologies,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101670,Coso Finance Partners (Navy I) - Geothermal,2011,"68,089",No,"68,089",0,0,0,0,0,0,0,0,"68,089",Positive,N/A,Locus Technologies,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101669,Coso Power Developers (Navy II) - Geothermal,2011,"172,521",No,"172,521",0,0,0,0,0,0,0,0,"172,521",Positive,N/A,Locus Technologies,Little Lake,CA,93555,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100019,Covanta - Burney Mountain Power,2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Burney,CA,96013,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100933,"Covanta - Delano, Inc.",2011,"633,785",No,"3,388","630,397",0,0,0,0,0,0,0,"633,785",Positive,N/A,Ashworth Leininger Group,McFarland,CA,93250,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100035,Covanta - Mendota,2011,"229,290",No,"2,237","227,053",0,0,0,0,0,0,0,"229,290",Positive,N/A,Ashworth Leininger Group,Mendota,CA,93640,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100038,Covanta - Mt. Lassen Power,2011,"63,670",No,516,"63,154",0,0,0,0,0,0,0,"63,670",Positive,N/A,Ashworth Leininger Group,Westwood,CA,96137,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100041,Covanta - Pacific Oroville Power Inc,2011,"257,427",No,646,"256,781",0,0,0,0,0,0,0,"257,427",Positive,N/A,Ashworth Leininger Group,Oroville,CA,95965,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101264,"Covanta - Stanislaus, Inc",2011,"222,307",No,"79,592","142,715",0,0,0,"79,592",0,0,"79,592","142,715",Positive,N/A,Ashworth Leininger Group,Crow's Landing,CA,95313,562213 - Solid Waste Combustors and Incinerators,C,In-State Electricity Generation
3102,CP Energy Marketing (US) Inc. (Capital Power),2011,481,Yes,0,0,0,0,481,0,0,481,481,0,N/A,N/A,,San Diego,CA,92121,221122 - Electric Power Distribution,EPE,Electricity Importer
101519,CP Kelco San Diego,2011,"84,602",No,"84,602",0,0,0,0,"84,602",0,0,"84,602",0,Positive,N/A,NSF International Strategic Registrations Ltd.,San Diego,CA,92113,311999 - All Other Miscellaneous Food Manufacturing,C,Other Combustion Source
101263,"Crockett Cogeneration Project, LP",2011,"830,677",No,"830,677",0,0,0,0,"830,677",0,0,"830,677",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Crockett,CA,94525,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101260,Dart Container Corporation of California,2011,"13,975",No,"13,975",0,0,0,0,0,0,0,0,"13,975",Positive,N/A,"Davenport Engineering, Inc.",Corona,CA,92880,326140 - Polystyrene Foam Product Manufacturing,C,Other Combustion Source
2231,DB Energy Trading LLC,2011,"16,873",No,0,0,0,0,"16,873",0,0,"16,873","16,873",0,Positive,N/A,"Carbon Verification Service, LLC",Houston,TX,77002,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
101214,Del Monte - Hanford,2011,"31,414",No,"31,414",0,0,0,0,"31,414",0,0,"31,414",0,Positive,N/A,"Insight Environmental Consultants, Inc.",Hanford,CA,93230,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104655,Delano Growers Grape Products,2011,"14,101",No,"14,101",0,0,0,0,0,0,0,0,"14,101",N/A,N/A,,Delano,CA,93215,"311411 - Frozen Fruit, Juice, and Vegetable Manufacturing",C,Other Combustion Source
101709,DeMenno/Kerdoon,2011,"29,851",No,"29,851",0,0,0,0,"29,851",0,0,"29,851",0,Positive,N/A,"E5, Inc.",Compton,CA,90222,324199 - All Other Petroleum and Coal Products Manufacturing,C,Other Combustion Source
100026,DG Fairhaven Power LLC,2011,"168,489",No,"4,582","163,907",0,0,0,0,0,0,0,"168,489",Positive (late verif.),N/A,NCUAQMD,Samoa,CA,95564,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101243,"Dicalite Minerals Corporation, Inc.",2011,"30,095",No,"30,095",0,0,0,0,"30,095",0,0,"30,095",0,Positive,N/A,"Carbon Verification Service, LLC",Burney,CA,96013,212399 - All Other Nonmetallic Mineral Mining,C,Other Combustion Source
100025,Dinuba Energy,2011,"148,918",No,"1,568","147,350",0,0,0,0,0,0,0,"148,918",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Reedley,CA,93654,221119 - Other Electric Power Generation,C,In-State Electricity Generation
2264,"Direct Energy Business, LLC (fka Strategic Energy)",2011,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,"Carbon Verification Service, LLC",Houston,TX,77046,221122 - Electric Power Distribution,EPE,Electricity Importer
100157,Double C Limited,2011,"21,459",No,"21,459",0,0,0,0,"21,459",0,0,"21,459",0,Positive,N/A,Locus Technologies,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101733,Dow Chemical Company - Pittsburg,2011,"49,040",No,"49,040",0,0,0,0,"49,040",0,0,"49,040",0,Positive,N/A,"Cameron-Cole, LLC",Pittsburg,CA,94565,325199 - All Other Basic Organic Chemical Manufacturing,C,Other Combustion Source
104663,DSH-Napa State Hospital,2011,"17,457",No,"17,457",0,0,0,0,0,0,0,0,"17,457",N/A,N/A,,Napa,CA,94558-6293,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101493,DTE - Woodland Biomass Power,2011,"259,309",No,"6,929","252,380",0,0,0,0,0,0,0,"259,309",Positive,N/A,Analytical Environmental Services,Woodland,CA,95776,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101341,"Dynegy Morro Bay, LLC",2011,"69,027",No,"69,027",0,0,0,0,"69,027",0,0,"69,027",0,Positive,N/A,Analytical Environmental Services,Morro Bay,CA,93442,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100221,"Dynegy Moss Landing, LLC",2011,"839,368",No,"839,368",0,0,0,0,"839,368",0,0,"839,368",0,Positive,N/A,Analytical Environmental Services,Moss Landing,CA,95039,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101351,"Dynegy Oakland, LLC.",2011,"6,320",No,"6,320",0,0,0,0,0,0,0,0,"6,320",Positive,N/A,Analytical Environmental Services,Oakland,CA,94607,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
103018,E & J Gallo Glass Company,2011,"142,601",No,"142,601",0,0,0,0,"142,601",0,0,"142,601",0,Positive,Positive,NSF International Strategic Registrations Ltd.,Modesto,CA,95354,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
100958,E & J Gallo Winery - Fresno,2011,"29,461",No,"25,615","3,846",0,0,0,"25,615",0,0,"25,615","3,846",Positive,N/A,NSF International Strategic Registrations Ltd.,Fresno,CA,93727,312130 - Wineries,C,Other Combustion Source
101355,E.F. Oxnard LLC,2011,"78,554",No,"78,554",0,0,0,0,"78,554",0,0,"78,554",0,Positive,N/A,Ashworth Leininger Group,Oxnard,CA,93030,115114 - Postharvest Crop Activities (except Cotton Ginning),C,Cogeneration
101511,East Bay Municipal Utility District,2011,"25,418",No,"1,216","24,202",0,0,0,0,0,0,0,"25,418",Positive,N/A,"Cameron-Cole, LLC",Oakland,CA,94607,221320 - Sewage Treatment Facilities,C,Other Combustion Source
3033,Eastside Power Authority,2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Delano,CA,90120,221310 - Water Supply and Irrigation Systems,EPE,Electricity Importer
104067,"EDF Trading North America, LLC",2011,"451,656",No,0,0,0,0,"451,656",0,0,"448,122","448,122","3,534",Positive,N/A,"Trinity Consultants, Inc.",Houston,TX,77041,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
101320,Edgington Oil Company,2011,450,No,450,0,0,0,0,450,0,0,450,0,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",Long Beach,CA,90805,324110 - Petroleum Refineries,C,Refinery
100040,"Eel River Power, LLC",2011,"270,787",No,"5,619","265,168",0,0,0,0,0,0,0,"270,787",Positive,N/A,"TRC Solutions, Inc.",Scotia,CA,95565,221119 - Other Electric Power Generation,C,Cogeneration
104079,"El Cajon Energy Center, LLC",2011,"10,459",No,"10,459",0,0,0,0,0,0,0,0,"10,459",Positive (late verif.),N/A,"Conestoga-Rovers & Associates, Inc.",El Cajon,CA,92020,221119 - Other Electric Power Generation,D,In-State Electricity Generation
101667,El Colton LLC,2011,"6,582",No,"6,582",0,0,0,0,0,0,0,0,"6,582",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Colton,CA,92324,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100167,Encina Water Pollution Control Facility,2011,"13,409",No,"4,864","8,545",0,0,0,0,0,0,0,"13,409",N/A,N/A,,Carlsbad,CA,92011,221320 - Sewage Treatment Facilities,C,Cogeneration
101738,"Energy 2001, Placer WRSL",2011,"16,620",No,0,"16,620",0,0,0,0,0,0,0,"16,620",N/A,N/A,,Lincoln,CA,95648,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101683,"Energy Neering Solution, Inc G2 Energy Facility (LFG)",2011,"7,797",No,39,"7,758",0,0,0,0,0,0,0,"7,797",N/A,N/A,,Wheatland,CA,95692,562212 - Solid Waste Landfill,C,In-State Electricity Generation
104070,"Enterprise Products Operating, LLC",2011,"84,783",No,0,0,"84,783",0,0,0,"84,783",0,"84,783",0,Positive (late verif.),N/A,"Trinity Consultants, Inc.",Houston,TX,77002,424710 - Petroleum Bulk Stations and Terminals,NN,"Supplier of Natural Gas, NGL, or LPG"
104078,"Escondido Energy Center, LLC",2011,"1,450",No,"1,450",0,0,0,0,0,0,0,0,"1,450",Positive (late verif.),N/A,"Conestoga-Rovers & Associates, Inc.",Escondido,CA,92029,221119 - Other Electric Power Generation,D,In-State Electricity Generation
100393,Etiwanda Generating Station,2011,"72,498",No,"72,498",0,0,0,0,"72,498",0,0,"72,498",0,Positive,N/A,Ashworth Leininger Group,Rancho Cucamonga,CA,91739,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
104066,Exide Technologies,2011,"12,759",No,"12,759",0,0,0,0,0,0,0,0,"12,759",N/A,N/A,,Los Angeles,CA,90023,"331492 - Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",C,Other Combustion Source
101699,ExxonMobil - South Belridge Hill,2011,"57,606",No,"57,606",0,0,0,0,"57,278",0,0,"57,278",328,Positive,Positive,"LRQA Americas Sustainability, Inc",McKittrick,CA,93251,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
100217,ExxonMobil Oil Corporation - Torrance Refinery,2011,"12,927,716",Yes,"3,018,602",0,"8,307,534","664,953",0,"3,018,111","9,904,883",0,"12,922,994","4,722",Adverse,Positive,Ashworth Leininger Group,TORRANCE,CA,90504,324110 - Petroleum Refineries,"C,MM,P,PP,Y",Refinery and Hydrogen Plant / Transportation Fuel Supplier / CO2 Supplier
100169,ExxonMobil SYU Project,2011,"343,108",No,"321,397",0,"21,711",0,0,"321,331",0,0,"321,331","21,777",Positive,Positive,"LRQA Americas Sustainability, Inc",Goleta,CA,93117,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104519,"Ferrellgas, LP",2011,"55,152",No,0,0,"55,152",0,0,0,"55,152",0,"55,152",0,Positive (late verif.),N/A,"Trinity Consultants, Inc.",Liberty,MO,64068,454312 - Liquefied Petroleum Gas (Bottled Gas) Dealers,NN,"Supplier of Natural Gas, NGL, or LPG"
104102,Flyers Energy,2011,"1,671,623",No,0,0,"1,607,264","64,358",0,0,"1,607,264",0,"1,607,264","64,358",Positive,N/A,"Rincon Consultants, Inc.",AUBURN,CA,95602-9562,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
101575,"Foster Poultry Farms - Livingston Complex, 95334",2011,"39,995",No,"39,995",0,0,0,0,"39,995",0,0,"39,995",0,Positive,N/A,Environ International Corporation,Livingston,CA,95334,311615 - Poultry Processing,C,Other Combustion Source
101544,"Fresno Cogeneration Partners, LP",2011,"8,522",No,"8,522",0,0,0,0,"8,522",0,0,"8,522",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",San Joaquin,CA,93660,221119 - Other Electric Power Generation,"C,D",In-State Electricity Generation
101613,Fresno-Clovis Regional Wastewater Reclamation Facility,2011,"18,686",No,"10,034","8,652",0,0,0,0,0,0,0,"18,686",N/A,N/A,,Fresno,CA,93706,221320 - Sewage Treatment Facilities,C,Other Combustion Source
